"ClaveFecha","Fecha","Año","Semestre","Trimestre","Cuatrimestre","Mes","NombreMes","Dia","NombreDia"
"20180606  ","2018-06-06T00:00",2018,1,2,2,6,"Junio",6,"Miércoles"
"20180607  ","2018-06-07T00:00",2018,1,2,2,6,"Junio",7,"Jueves"
"20180608  ","2018-06-08T00:00",2018,1,2,2,6,"Junio",8,"Viernes"
"20180609  ","2018-06-09T00:00",2018,1,2,2,6,"Junio",9,"Sábado"
"20180610  ","2018-06-10T00:00",2018,1,2,2,6,"Junio",10,"Domingo"
"20180611  ","2018-06-11T00:00",2018,1,2,2,6,"Junio",11,"Lunes"
"20180612  ","2018-06-12T00:00",2018,1,2,2,6,"Junio",12,"Martes"
"20180613  ","2018-06-13T00:00",2018,1,2,2,6,"Junio",13,"Miércoles"
"20180614  ","2018-06-14T00:00",2018,1,2,2,6,"Junio",14,"Jueves"
"20180615  ","2018-06-15T00:00",2018,1,2,2,6,"Junio",15,"Viernes"
"20180616  ","2018-06-16T00:00",2018,1,2,2,6,"Junio",16,"Sábado"
"20180617  ","2018-06-17T00:00",2018,1,2,2,6,"Junio",17,"Domingo"
"20180618  ","2018-06-18T00:00",2018,1,2,2,6,"Junio",18,"Lunes"
"20180619  ","2018-06-19T00:00",2018,1,2,2,6,"Junio",19,"Martes"
"20180620  ","2018-06-20T00:00",2018,1,2,2,6,"Junio",20,"Miércoles"
"20180621  ","2018-06-21T00:00",2018,1,2,2,6,"Junio",21,"Jueves"
"20180622  ","2018-06-22T00:00",2018,1,2,2,6,"Junio",22,"Viernes"
"20180623  ","2018-06-23T00:00",2018,1,2,2,6,"Junio",23,"Sábado"
"20180624  ","2018-06-24T00:00",2018,1,2,2,6,"Junio",24,"Domingo"
"20180625  ","2018-06-25T00:00",2018,1,2,2,6,"Junio",25,"Lunes"
"20180626  ","2018-06-26T00:00",2018,1,2,2,6,"Junio",26,"Martes"
"20180627  ","2018-06-27T00:00",2018,1,2,2,6,"Junio",27,"Miércoles"
"20180628  ","2018-06-28T00:00",2018,1,2,2,6,"Junio",28,"Jueves"
"20180629  ","2018-06-29T00:00",2018,1,2,2,6,"Junio",29,"Viernes"
"20180630  ","2018-06-30T00:00",2018,1,2,2,6,"Junio",30,"Sábado"
"20180701  ","2018-07-01T00:00",2018,2,3,2,7,"Julio",1,"Domingo"
"20180702  ","2018-07-02T00:00",2018,2,3,2,7,"Julio",2,"Lunes"
"20180703  ","2018-07-03T00:00",2018,2,3,2,7,"Julio",3,"Martes"
"20180704  ","2018-07-04T00:00",2018,2,3,2,7,"Julio",4,"Miércoles"
"20180705  ","2018-07-05T00:00",2018,2,3,2,7,"Julio",5,"Jueves"
"20180706  ","2018-07-06T00:00",2018,2,3,2,7,"Julio",6,"Viernes"
"20180707  ","2018-07-07T00:00",2018,2,3,2,7,"Julio",7,"Sábado"
"20180708  ","2018-07-08T00:00",2018,2,3,2,7,"Julio",8,"Domingo"
"20180709  ","2018-07-09T00:00",2018,2,3,2,7,"Julio",9,"Lunes"
"20180710  ","2018-07-10T00:00",2018,2,3,2,7,"Julio",10,"Martes"
"20180711  ","2018-07-11T00:00",2018,2,3,2,7,"Julio",11,"Miércoles"
"20180712  ","2018-07-12T00:00",2018,2,3,2,7,"Julio",12,"Jueves"
"20180713  ","2018-07-13T00:00",2018,2,3,2,7,"Julio",13,"Viernes"
"20180714  ","2018-07-14T00:00",2018,2,3,2,7,"Julio",14,"Sábado"
"20180715  ","2018-07-15T00:00",2018,2,3,2,7,"Julio",15,"Domingo"
"20180716  ","2018-07-16T00:00",2018,2,3,2,7,"Julio",16,"Lunes"
"20180717  ","2018-07-17T00:00",2018,2,3,2,7,"Julio",17,"Martes"
"20180718  ","2018-07-18T00:00",2018,2,3,2,7,"Julio",18,"Miércoles"
"20180719  ","2018-07-19T00:00",2018,2,3,2,7,"Julio",19,"Jueves"
"20180720  ","2018-07-20T00:00",2018,2,3,2,7,"Julio",20,"Viernes"
"20180721  ","2018-07-21T00:00",2018,2,3,2,7,"Julio",21,"Sábado"
"20180722  ","2018-07-22T00:00",2018,2,3,2,7,"Julio",22,"Domingo"
"20180723  ","2018-07-23T00:00",2018,2,3,2,7,"Julio",23,"Lunes"
"20180724  ","2018-07-24T00:00",2018,2,3,2,7,"Julio",24,"Martes"
"20180725  ","2018-07-25T00:00",2018,2,3,2,7,"Julio",25,"Miércoles"
"20180726  ","2018-07-26T00:00",2018,2,3,2,7,"Julio",26,"Jueves"
"20180727  ","2018-07-27T00:00",2018,2,3,2,7,"Julio",27,"Viernes"
"20180728  ","2018-07-28T00:00",2018,2,3,2,7,"Julio",28,"Sábado"
"20180729  ","2018-07-29T00:00",2018,2,3,2,7,"Julio",29,"Domingo"
"20180730  ","2018-07-30T00:00",2018,2,3,2,7,"Julio",30,"Lunes"
"20180731  ","2018-07-31T00:00",2018,2,3,2,7,"Julio",31,"Martes"
"20180801  ","2018-08-01T00:00",2018,2,3,2,8,"Agosto",1,"Miércoles"
"20180802  ","2018-08-02T00:00",2018,2,3,2,8,"Agosto",2,"Jueves"
"20180803  ","2018-08-03T00:00",2018,2,3,2,8,"Agosto",3,"Viernes"
"20180804  ","2018-08-04T00:00",2018,2,3,2,8,"Agosto",4,"Sábado"
"20180805  ","2018-08-05T00:00",2018,2,3,2,8,"Agosto",5,"Domingo"
"20180806  ","2018-08-06T00:00",2018,2,3,2,8,"Agosto",6,"Lunes"
"20180807  ","2018-08-07T00:00",2018,2,3,2,8,"Agosto",7,"Martes"
"20180808  ","2018-08-08T00:00",2018,2,3,2,8,"Agosto",8,"Miércoles"
"20180809  ","2018-08-09T00:00",2018,2,3,2,8,"Agosto",9,"Jueves"
"20180810  ","2018-08-10T00:00",2018,2,3,2,8,"Agosto",10,"Viernes"
"20180811  ","2018-08-11T00:00",2018,2,3,2,8,"Agosto",11,"Sábado"
"20180812  ","2018-08-12T00:00",2018,2,3,2,8,"Agosto",12,"Domingo"
"20180813  ","2018-08-13T00:00",2018,2,3,2,8,"Agosto",13,"Lunes"
"20180814  ","2018-08-14T00:00",2018,2,3,2,8,"Agosto",14,"Martes"
"20180815  ","2018-08-15T00:00",2018,2,3,2,8,"Agosto",15,"Miércoles"
"20180816  ","2018-08-16T00:00",2018,2,3,2,8,"Agosto",16,"Jueves"
"20180817  ","2018-08-17T00:00",2018,2,3,2,8,"Agosto",17,"Viernes"
"20180818  ","2018-08-18T00:00",2018,2,3,2,8,"Agosto",18,"Sábado"
"20180819  ","2018-08-19T00:00",2018,2,3,2,8,"Agosto",19,"Domingo"
"20180820  ","2018-08-20T00:00",2018,2,3,2,8,"Agosto",20,"Lunes"
"20180821  ","2018-08-21T00:00",2018,2,3,2,8,"Agosto",21,"Martes"
"20180822  ","2018-08-22T00:00",2018,2,3,2,8,"Agosto",22,"Miércoles"
"20180823  ","2018-08-23T00:00",2018,2,3,2,8,"Agosto",23,"Jueves"
"20180824  ","2018-08-24T00:00",2018,2,3,2,8,"Agosto",24,"Viernes"
"20180825  ","2018-08-25T00:00",2018,2,3,2,8,"Agosto",25,"Sábado"
"20180826  ","2018-08-26T00:00",2018,2,3,2,8,"Agosto",26,"Domingo"
"20180827  ","2018-08-27T00:00",2018,2,3,2,8,"Agosto",27,"Lunes"
"20180828  ","2018-08-28T00:00",2018,2,3,2,8,"Agosto",28,"Martes"
"20180829  ","2018-08-29T00:00",2018,2,3,2,8,"Agosto",29,"Miércoles"
"20180830  ","2018-08-30T00:00",2018,2,3,2,8,"Agosto",30,"Jueves"
"20180831  ","2018-08-31T00:00",2018,2,3,2,8,"Agosto",31,"Viernes"
"20180901  ","2018-09-01T00:00",2018,2,3,3,9,"Septiembre",1,"Sábado"
"20180902  ","2018-09-02T00:00",2018,2,3,3,9,"Septiembre",2,"Domingo"
"20180903  ","2018-09-03T00:00",2018,2,3,3,9,"Septiembre",3,"Lunes"
"20180904  ","2018-09-04T00:00",2018,2,3,3,9,"Septiembre",4,"Martes"
"20180905  ","2018-09-05T00:00",2018,2,3,3,9,"Septiembre",5,"Miércoles"
"20180906  ","2018-09-06T00:00",2018,2,3,3,9,"Septiembre",6,"Jueves"
"20180907  ","2018-09-07T00:00",2018,2,3,3,9,"Septiembre",7,"Viernes"
"20180908  ","2018-09-08T00:00",2018,2,3,3,9,"Septiembre",8,"Sábado"
"20180909  ","2018-09-09T00:00",2018,2,3,3,9,"Septiembre",9,"Domingo"
"20180910  ","2018-09-10T00:00",2018,2,3,3,9,"Septiembre",10,"Lunes"
"20180911  ","2018-09-11T00:00",2018,2,3,3,9,"Septiembre",11,"Martes"
"20180912  ","2018-09-12T00:00",2018,2,3,3,9,"Septiembre",12,"Miércoles"
"20180913  ","2018-09-13T00:00",2018,2,3,3,9,"Septiembre",13,"Jueves"
"20180914  ","2018-09-14T00:00",2018,2,3,3,9,"Septiembre",14,"Viernes"
"20180915  ","2018-09-15T00:00",2018,2,3,3,9,"Septiembre",15,"Sábado"
"20180916  ","2018-09-16T00:00",2018,2,3,3,9,"Septiembre",16,"Domingo"
"20180917  ","2018-09-17T00:00",2018,2,3,3,9,"Septiembre",17,"Lunes"
"20180918  ","2018-09-18T00:00",2018,2,3,3,9,"Septiembre",18,"Martes"
"20180919  ","2018-09-19T00:00",2018,2,3,3,9,"Septiembre",19,"Miércoles"
"20180920  ","2018-09-20T00:00",2018,2,3,3,9,"Septiembre",20,"Jueves"
"20180921  ","2018-09-21T00:00",2018,2,3,3,9,"Septiembre",21,"Viernes"
"20180922  ","2018-09-22T00:00",2018,2,3,3,9,"Septiembre",22,"Sábado"
"20180923  ","2018-09-23T00:00",2018,2,3,3,9,"Septiembre",23,"Domingo"
"20180924  ","2018-09-24T00:00",2018,2,3,3,9,"Septiembre",24,"Lunes"
"20180925  ","2018-09-25T00:00",2018,2,3,3,9,"Septiembre",25,"Martes"
"20180926  ","2018-09-26T00:00",2018,2,3,3,9,"Septiembre",26,"Miércoles"
"20180927  ","2018-09-27T00:00",2018,2,3,3,9,"Septiembre",27,"Jueves"
"20180928  ","2018-09-28T00:00",2018,2,3,3,9,"Septiembre",28,"Viernes"
"20180929  ","2018-09-29T00:00",2018,2,3,3,9,"Septiembre",29,"Sábado"
"20180930  ","2018-09-30T00:00",2018,2,3,3,9,"Septiembre",30,"Domingo"
"20181001  ","2018-10-01T00:00",2018,2,4,3,10,"Octubre",1,"Lunes"
"20181002  ","2018-10-02T00:00",2018,2,4,3,10,"Octubre",2,"Martes"
"20181003  ","2018-10-03T00:00",2018,2,4,3,10,"Octubre",3,"Miércoles"
"20181004  ","2018-10-04T00:00",2018,2,4,3,10,"Octubre",4,"Jueves"
"20181005  ","2018-10-05T00:00",2018,2,4,3,10,"Octubre",5,"Viernes"
"20181006  ","2018-10-06T00:00",2018,2,4,3,10,"Octubre",6,"Sábado"
"20181007  ","2018-10-07T00:00",2018,2,4,3,10,"Octubre",7,"Domingo"
"20181008  ","2018-10-08T00:00",2018,2,4,3,10,"Octubre",8,"Lunes"
"20181009  ","2018-10-09T00:00",2018,2,4,3,10,"Octubre",9,"Martes"
"20181010  ","2018-10-10T00:00",2018,2,4,3,10,"Octubre",10,"Miércoles"
"20181011  ","2018-10-11T00:00",2018,2,4,3,10,"Octubre",11,"Jueves"
"20181012  ","2018-10-12T00:00",2018,2,4,3,10,"Octubre",12,"Viernes"
"20181013  ","2018-10-13T00:00",2018,2,4,3,10,"Octubre",13,"Sábado"
"20181014  ","2018-10-14T00:00",2018,2,4,3,10,"Octubre",14,"Domingo"
"20181015  ","2018-10-15T00:00",2018,2,4,3,10,"Octubre",15,"Lunes"
"20181016  ","2018-10-16T00:00",2018,2,4,3,10,"Octubre",16,"Martes"
"20181017  ","2018-10-17T00:00",2018,2,4,3,10,"Octubre",17,"Miércoles"
"20181018  ","2018-10-18T00:00",2018,2,4,3,10,"Octubre",18,"Jueves"
"20181019  ","2018-10-19T00:00",2018,2,4,3,10,"Octubre",19,"Viernes"
"20181020  ","2018-10-20T00:00",2018,2,4,3,10,"Octubre",20,"Sábado"
"20181021  ","2018-10-21T00:00",2018,2,4,3,10,"Octubre",21,"Domingo"
"20181022  ","2018-10-22T00:00",2018,2,4,3,10,"Octubre",22,"Lunes"
"20181023  ","2018-10-23T00:00",2018,2,4,3,10,"Octubre",23,"Martes"
"20181024  ","2018-10-24T00:00",2018,2,4,3,10,"Octubre",24,"Miércoles"
"20181025  ","2018-10-25T00:00",2018,2,4,3,10,"Octubre",25,"Jueves"
"20181026  ","2018-10-26T00:00",2018,2,4,3,10,"Octubre",26,"Viernes"
"20181027  ","2018-10-27T00:00",2018,2,4,3,10,"Octubre",27,"Sábado"
"20181028  ","2018-10-28T00:00",2018,2,4,3,10,"Octubre",28,"Domingo"
"20181029  ","2018-10-29T00:00",2018,2,4,3,10,"Octubre",29,"Lunes"
"20181030  ","2018-10-30T00:00",2018,2,4,3,10,"Octubre",30,"Martes"
"20181031  ","2018-10-31T00:00",2018,2,4,3,10,"Octubre",31,"Miércoles"
"20181101  ","2018-11-01T00:00",2018,2,4,3,11,"Noviembre",1,"Jueves"
"20181102  ","2018-11-02T00:00",2018,2,4,3,11,"Noviembre",2,"Viernes"
"20181103  ","2018-11-03T00:00",2018,2,4,3,11,"Noviembre",3,"Sábado"
"20181104  ","2018-11-04T00:00",2018,2,4,3,11,"Noviembre",4,"Domingo"
"20181105  ","2018-11-05T00:00",2018,2,4,3,11,"Noviembre",5,"Lunes"
"20181106  ","2018-11-06T00:00",2018,2,4,3,11,"Noviembre",6,"Martes"
"20181107  ","2018-11-07T00:00",2018,2,4,3,11,"Noviembre",7,"Miércoles"
"20181108  ","2018-11-08T00:00",2018,2,4,3,11,"Noviembre",8,"Jueves"
"20181109  ","2018-11-09T00:00",2018,2,4,3,11,"Noviembre",9,"Viernes"
"20181110  ","2018-11-10T00:00",2018,2,4,3,11,"Noviembre",10,"Sábado"
"20181111  ","2018-11-11T00:00",2018,2,4,3,11,"Noviembre",11,"Domingo"
"20181112  ","2018-11-12T00:00",2018,2,4,3,11,"Noviembre",12,"Lunes"
"20181113  ","2018-11-13T00:00",2018,2,4,3,11,"Noviembre",13,"Martes"
"20181114  ","2018-11-14T00:00",2018,2,4,3,11,"Noviembre",14,"Miércoles"
"20181115  ","2018-11-15T00:00",2018,2,4,3,11,"Noviembre",15,"Jueves"
"20181116  ","2018-11-16T00:00",2018,2,4,3,11,"Noviembre",16,"Viernes"
"20181117  ","2018-11-17T00:00",2018,2,4,3,11,"Noviembre",17,"Sábado"
"20181118  ","2018-11-18T00:00",2018,2,4,3,11,"Noviembre",18,"Domingo"
"20181119  ","2018-11-19T00:00",2018,2,4,3,11,"Noviembre",19,"Lunes"
"20181120  ","2018-11-20T00:00",2018,2,4,3,11,"Noviembre",20,"Martes"
"20181121  ","2018-11-21T00:00",2018,2,4,3,11,"Noviembre",21,"Miércoles"
"20181122  ","2018-11-22T00:00",2018,2,4,3,11,"Noviembre",22,"Jueves"
"20181123  ","2018-11-23T00:00",2018,2,4,3,11,"Noviembre",23,"Viernes"
"20181124  ","2018-11-24T00:00",2018,2,4,3,11,"Noviembre",24,"Sábado"
"20181125  ","2018-11-25T00:00",2018,2,4,3,11,"Noviembre",25,"Domingo"
"20181126  ","2018-11-26T00:00",2018,2,4,3,11,"Noviembre",26,"Lunes"
"20181127  ","2018-11-27T00:00",2018,2,4,3,11,"Noviembre",27,"Martes"
"20181128  ","2018-11-28T00:00",2018,2,4,3,11,"Noviembre",28,"Miércoles"
"20181129  ","2018-11-29T00:00",2018,2,4,3,11,"Noviembre",29,"Jueves"
"20181130  ","2018-11-30T00:00",2018,2,4,3,11,"Noviembre",30,"Viernes"
"20181201  ","2018-12-01T00:00",2018,2,4,3,12,"Diciembre",1,"Sábado"
"20181202  ","2018-12-02T00:00",2018,2,4,3,12,"Diciembre",2,"Domingo"
"20181203  ","2018-12-03T00:00",2018,2,4,3,12,"Diciembre",3,"Lunes"
"20181204  ","2018-12-04T00:00",2018,2,4,3,12,"Diciembre",4,"Martes"
"20181205  ","2018-12-05T00:00",2018,2,4,3,12,"Diciembre",5,"Miércoles"
"20181206  ","2018-12-06T00:00",2018,2,4,3,12,"Diciembre",6,"Jueves"
"20181207  ","2018-12-07T00:00",2018,2,4,3,12,"Diciembre",7,"Viernes"
"20181208  ","2018-12-08T00:00",2018,2,4,3,12,"Diciembre",8,"Sábado"
"20181209  ","2018-12-09T00:00",2018,2,4,3,12,"Diciembre",9,"Domingo"
"20181210  ","2018-12-10T00:00",2018,2,4,3,12,"Diciembre",10,"Lunes"
"20181211  ","2018-12-11T00:00",2018,2,4,3,12,"Diciembre",11,"Martes"
"20181212  ","2018-12-12T00:00",2018,2,4,3,12,"Diciembre",12,"Miércoles"
"20181213  ","2018-12-13T00:00",2018,2,4,3,12,"Diciembre",13,"Jueves"
"20181214  ","2018-12-14T00:00",2018,2,4,3,12,"Diciembre",14,"Viernes"
"20181215  ","2018-12-15T00:00",2018,2,4,3,12,"Diciembre",15,"Sábado"
"20181216  ","2018-12-16T00:00",2018,2,4,3,12,"Diciembre",16,"Domingo"
"20181217  ","2018-12-17T00:00",2018,2,4,3,12,"Diciembre",17,"Lunes"
"20181218  ","2018-12-18T00:00",2018,2,4,3,12,"Diciembre",18,"Martes"
"20181219  ","2018-12-19T00:00",2018,2,4,3,12,"Diciembre",19,"Miércoles"
"20181220  ","2018-12-20T00:00",2018,2,4,3,12,"Diciembre",20,"Jueves"
"20181221  ","2018-12-21T00:00",2018,2,4,3,12,"Diciembre",21,"Viernes"
"20181222  ","2018-12-22T00:00",2018,2,4,3,12,"Diciembre",22,"Sábado"
"20181223  ","2018-12-23T00:00",2018,2,4,3,12,"Diciembre",23,"Domingo"
"20181224  ","2018-12-24T00:00",2018,2,4,3,12,"Diciembre",24,"Lunes"
"20181225  ","2018-12-25T00:00",2018,2,4,3,12,"Diciembre",25,"Martes"
"20181226  ","2018-12-26T00:00",2018,2,4,3,12,"Diciembre",26,"Miércoles"
"20181227  ","2018-12-27T00:00",2018,2,4,3,12,"Diciembre",27,"Jueves"
"20181228  ","2018-12-28T00:00",2018,2,4,3,12,"Diciembre",28,"Viernes"
"20181229  ","2018-12-29T00:00",2018,2,4,3,12,"Diciembre",29,"Sábado"
"20181230  ","2018-12-30T00:00",2018,2,4,3,12,"Diciembre",30,"Domingo"
"20181231  ","2018-12-31T00:00",2018,2,4,3,12,"Diciembre",31,"Lunes"
"20190101  ","2019-01-01T00:00",2019,1,1,1,1,"Enero",1,"Martes"
"20190102  ","2019-01-02T00:00",2019,1,1,1,1,"Enero",2,"Miércoles"
"20190103  ","2019-01-03T00:00",2019,1,1,1,1,"Enero",3,"Jueves"
"20190104  ","2019-01-04T00:00",2019,1,1,1,1,"Enero",4,"Viernes"
"20190105  ","2019-01-05T00:00",2019,1,1,1,1,"Enero",5,"Sábado"
"20190106  ","2019-01-06T00:00",2019,1,1,1,1,"Enero",6,"Domingo"
"20190107  ","2019-01-07T00:00",2019,1,1,1,1,"Enero",7,"Lunes"
"20190108  ","2019-01-08T00:00",2019,1,1,1,1,"Enero",8,"Martes"
"20190109  ","2019-01-09T00:00",2019,1,1,1,1,"Enero",9,"Miércoles"
"20190110  ","2019-01-10T00:00",2019,1,1,1,1,"Enero",10,"Jueves"
"20190111  ","2019-01-11T00:00",2019,1,1,1,1,"Enero",11,"Viernes"
"20190112  ","2019-01-12T00:00",2019,1,1,1,1,"Enero",12,"Sábado"
"20190113  ","2019-01-13T00:00",2019,1,1,1,1,"Enero",13,"Domingo"
"20190114  ","2019-01-14T00:00",2019,1,1,1,1,"Enero",14,"Lunes"
"20190115  ","2019-01-15T00:00",2019,1,1,1,1,"Enero",15,"Martes"
"20190116  ","2019-01-16T00:00",2019,1,1,1,1,"Enero",16,"Miércoles"
"20190117  ","2019-01-17T00:00",2019,1,1,1,1,"Enero",17,"Jueves"
"20190118  ","2019-01-18T00:00",2019,1,1,1,1,"Enero",18,"Viernes"
"20190119  ","2019-01-19T00:00",2019,1,1,1,1,"Enero",19,"Sábado"
"20190120  ","2019-01-20T00:00",2019,1,1,1,1,"Enero",20,"Domingo"
"20190121  ","2019-01-21T00:00",2019,1,1,1,1,"Enero",21,"Lunes"
"20190122  ","2019-01-22T00:00",2019,1,1,1,1,"Enero",22,"Martes"
"20190123  ","2019-01-23T00:00",2019,1,1,1,1,"Enero",23,"Miércoles"
"20190124  ","2019-01-24T00:00",2019,1,1,1,1,"Enero",24,"Jueves"
"20190125  ","2019-01-25T00:00",2019,1,1,1,1,"Enero",25,"Viernes"
"20190126  ","2019-01-26T00:00",2019,1,1,1,1,"Enero",26,"Sábado"
"20190127  ","2019-01-27T00:00",2019,1,1,1,1,"Enero",27,"Domingo"
"20190128  ","2019-01-28T00:00",2019,1,1,1,1,"Enero",28,"Lunes"
"20190129  ","2019-01-29T00:00",2019,1,1,1,1,"Enero",29,"Martes"
"20190130  ","2019-01-30T00:00",2019,1,1,1,1,"Enero",30,"Miércoles"
"20190131  ","2019-01-31T00:00",2019,1,1,1,1,"Enero",31,"Jueves"
"20190201  ","2019-02-01T00:00",2019,1,1,1,2,"Febrero",1,"Viernes"
"20190202  ","2019-02-02T00:00",2019,1,1,1,2,"Febrero",2,"Sábado"
"20190203  ","2019-02-03T00:00",2019,1,1,1,2,"Febrero",3,"Domingo"
"20190204  ","2019-02-04T00:00",2019,1,1,1,2,"Febrero",4,"Lunes"
"20190205  ","2019-02-05T00:00",2019,1,1,1,2,"Febrero",5,"Martes"
"20190206  ","2019-02-06T00:00",2019,1,1,1,2,"Febrero",6,"Miércoles"
"20190207  ","2019-02-07T00:00",2019,1,1,1,2,"Febrero",7,"Jueves"
"20190208  ","2019-02-08T00:00",2019,1,1,1,2,"Febrero",8,"Viernes"
"20190209  ","2019-02-09T00:00",2019,1,1,1,2,"Febrero",9,"Sábado"
"20190210  ","2019-02-10T00:00",2019,1,1,1,2,"Febrero",10,"Domingo"
"20190211  ","2019-02-11T00:00",2019,1,1,1,2,"Febrero",11,"Lunes"
"20190212  ","2019-02-12T00:00",2019,1,1,1,2,"Febrero",12,"Martes"
"20190213  ","2019-02-13T00:00",2019,1,1,1,2,"Febrero",13,"Miércoles"
"20190214  ","2019-02-14T00:00",2019,1,1,1,2,"Febrero",14,"Jueves"
"20190215  ","2019-02-15T00:00",2019,1,1,1,2,"Febrero",15,"Viernes"
"20190216  ","2019-02-16T00:00",2019,1,1,1,2,"Febrero",16,"Sábado"
"20190217  ","2019-02-17T00:00",2019,1,1,1,2,"Febrero",17,"Domingo"
"20190218  ","2019-02-18T00:00",2019,1,1,1,2,"Febrero",18,"Lunes"
"20190219  ","2019-02-19T00:00",2019,1,1,1,2,"Febrero",19,"Martes"
"20190220  ","2019-02-20T00:00",2019,1,1,1,2,"Febrero",20,"Miércoles"
"20190221  ","2019-02-21T00:00",2019,1,1,1,2,"Febrero",21,"Jueves"
"20190222  ","2019-02-22T00:00",2019,1,1,1,2,"Febrero",22,"Viernes"
"20190223  ","2019-02-23T00:00",2019,1,1,1,2,"Febrero",23,"Sábado"
"20190224  ","2019-02-24T00:00",2019,1,1,1,2,"Febrero",24,"Domingo"
"20190225  ","2019-02-25T00:00",2019,1,1,1,2,"Febrero",25,"Lunes"
"20190226  ","2019-02-26T00:00",2019,1,1,1,2,"Febrero",26,"Martes"
"20190227  ","2019-02-27T00:00",2019,1,1,1,2,"Febrero",27,"Miércoles"
"20190228  ","2019-02-28T00:00",2019,1,1,1,2,"Febrero",28,"Jueves"
"20190301  ","2019-03-01T00:00",2019,1,1,1,3,"Marzo",1,"Viernes"
"20190302  ","2019-03-02T00:00",2019,1,1,1,3,"Marzo",2,"Sábado"
"20190303  ","2019-03-03T00:00",2019,1,1,1,3,"Marzo",3,"Domingo"
"20190304  ","2019-03-04T00:00",2019,1,1,1,3,"Marzo",4,"Lunes"
"20190305  ","2019-03-05T00:00",2019,1,1,1,3,"Marzo",5,"Martes"
"20190306  ","2019-03-06T00:00",2019,1,1,1,3,"Marzo",6,"Miércoles"
"20190307  ","2019-03-07T00:00",2019,1,1,1,3,"Marzo",7,"Jueves"
"20190308  ","2019-03-08T00:00",2019,1,1,1,3,"Marzo",8,"Viernes"
"20190309  ","2019-03-09T00:00",2019,1,1,1,3,"Marzo",9,"Sábado"
"20190310  ","2019-03-10T00:00",2019,1,1,1,3,"Marzo",10,"Domingo"
"20190311  ","2019-03-11T00:00",2019,1,1,1,3,"Marzo",11,"Lunes"
"20190312  ","2019-03-12T00:00",2019,1,1,1,3,"Marzo",12,"Martes"
"20190313  ","2019-03-13T00:00",2019,1,1,1,3,"Marzo",13,"Miércoles"
"20190314  ","2019-03-14T00:00",2019,1,1,1,3,"Marzo",14,"Jueves"
"20190315  ","2019-03-15T00:00",2019,1,1,1,3,"Marzo",15,"Viernes"
"20190316  ","2019-03-16T00:00",2019,1,1,1,3,"Marzo",16,"Sábado"
"20190317  ","2019-03-17T00:00",2019,1,1,1,3,"Marzo",17,"Domingo"
"20190318  ","2019-03-18T00:00",2019,1,1,1,3,"Marzo",18,"Lunes"
"20190319  ","2019-03-19T00:00",2019,1,1,1,3,"Marzo",19,"Martes"
"20190320  ","2019-03-20T00:00",2019,1,1,1,3,"Marzo",20,"Miércoles"
"20190321  ","2019-03-21T00:00",2019,1,1,1,3,"Marzo",21,"Jueves"
"20190322  ","2019-03-22T00:00",2019,1,1,1,3,"Marzo",22,"Viernes"
"20190323  ","2019-03-23T00:00",2019,1,1,1,3,"Marzo",23,"Sábado"
"20190324  ","2019-03-24T00:00",2019,1,1,1,3,"Marzo",24,"Domingo"
"20190325  ","2019-03-25T00:00",2019,1,1,1,3,"Marzo",25,"Lunes"
"20190326  ","2019-03-26T00:00",2019,1,1,1,3,"Marzo",26,"Martes"
"20190327  ","2019-03-27T00:00",2019,1,1,1,3,"Marzo",27,"Miércoles"
"20190328  ","2019-03-28T00:00",2019,1,1,1,3,"Marzo",28,"Jueves"
"20190329  ","2019-03-29T00:00",2019,1,1,1,3,"Marzo",29,"Viernes"
"20190330  ","2019-03-30T00:00",2019,1,1,1,3,"Marzo",30,"Sábado"
"20190331  ","2019-03-31T00:00",2019,1,1,1,3,"Marzo",31,"Domingo"
"20190401  ","2019-04-01T00:00",2019,1,2,1,4,"Abril",1,"Lunes"
"20190402  ","2019-04-02T00:00",2019,1,2,1,4,"Abril",2,"Martes"
"20190403  ","2019-04-03T00:00",2019,1,2,1,4,"Abril",3,"Miércoles"
"20190404  ","2019-04-04T00:00",2019,1,2,1,4,"Abril",4,"Jueves"
"20190405  ","2019-04-05T00:00",2019,1,2,1,4,"Abril",5,"Viernes"
"20190406  ","2019-04-06T00:00",2019,1,2,1,4,"Abril",6,"Sábado"
"20190407  ","2019-04-07T00:00",2019,1,2,1,4,"Abril",7,"Domingo"
"20190408  ","2019-04-08T00:00",2019,1,2,1,4,"Abril",8,"Lunes"
"20190409  ","2019-04-09T00:00",2019,1,2,1,4,"Abril",9,"Martes"
"20190410  ","2019-04-10T00:00",2019,1,2,1,4,"Abril",10,"Miércoles"
"20190411  ","2019-04-11T00:00",2019,1,2,1,4,"Abril",11,"Jueves"
"20190412  ","2019-04-12T00:00",2019,1,2,1,4,"Abril",12,"Viernes"
"20190413  ","2019-04-13T00:00",2019,1,2,1,4,"Abril",13,"Sábado"
"20190414  ","2019-04-14T00:00",2019,1,2,1,4,"Abril",14,"Domingo"
"20190415  ","2019-04-15T00:00",2019,1,2,1,4,"Abril",15,"Lunes"
"20190416  ","2019-04-16T00:00",2019,1,2,1,4,"Abril",16,"Martes"
"20190417  ","2019-04-17T00:00",2019,1,2,1,4,"Abril",17,"Miércoles"
"20190418  ","2019-04-18T00:00",2019,1,2,1,4,"Abril",18,"Jueves"
